1	sv-benchmarks/c/loop-acceleration/simple_3-1.yml	false	false	0.568603474	0.582979089114815	49655808	apollon041
2	sv-benchmarks/c/loops/while_infinite_loop_1.yml	true	true	0.569874585	0.5846650649327785	47206400	apollon003
3	sv-benchmarks/c/loops/while_infinite_loop_2.yml	true	true	0.576870996	0.5913285359274596	47296512	apollon056
4	sv-benchmarks/c/loop-invariants/odd.yml	true	true	0.577924157	0.5930100379046053	50130944	apollon143
5	sv-benchmarks/c/loop-invariants/even.yml	true	true	0.578314243	0.5924702060874552	50106368	apollon129
6	sv-benchmarks/c/loop-acceleration/overflow_1-1.yml	true	true	0.578866384	0.5942989489994943	51032064	apollon064
7	sv-benchmarks/c/loop-acceleration/overflow_1-1.yml	true	true	0.579529225	0.5940538509748876	49913856	apollon064
8	sv-benchmarks/c/loops/while_infinite_loop_1.yml	true	true	0.579841354	0.5949723469093442	47493120	apollon049
9	sv-benchmarks/c/loops/while_infinite_loop_2.yml	true	true	0.580810164	0.5959291730541736	47484928	apollon060
10	sv-benchmarks/c/loop-acceleration/simple_2-2.yml	false	false	0.581792442	0.5963548910804093	49577984	apollon059
11	sv-benchmarks/c/loop-acceleration/multivar_1-2.yml	false	false	0.583026545	0.5987560460343957	49700864	apollon124
12	sv-benchmarks/c/loop-invariants/mod4.yml	true	true	0.583415271	0.5981709791813046	50118656	apollon109
13	sv-benchmarks/c/loops/while_infinite_loop_2.yml	true	true	0.583824667	0.598859477089718	47484928	apollon118
14	sv-benchmarks/c/loop-acceleration/simple_2-1.yml	true	true	0.584166889	0.600166582968086	50212864	apollon161
15	sv-benchmarks/c/loop-simple/nested_1.yml	true	true	0.584260505	0.5995336449705064	49917952	apollon076
16	sv-benchmarks/c/loops/n.c11.yml	true	true	0.584530386	0.5994721341412514	50864128	apollon072
17	sv-benchmarks/c/loop-crafted/simple_vardep_2.yml	true	true	0.584839053	0.6000235369428992	50696192	apollon022
18	sv-benchmarks/c/loop-acceleration/simple_2-1.yml	true	true	0.584904364	0.6016622658353299	49790976	apollon104
19	sv-benchmarks/c/loop-invariants/const.yml	true	true	0.584975543	0.5999188118148595	50499584	apollon063
20	sv-benchmarks/c/loops/while_infinite_loop_1.yml	true	true	0.588077531	0.6025702189654112	47493120	apollon126
21	sv-benchmarks/c/loop-invariants/eq2.yml	true	true	0.588444118	0.6035547470673919	50827264	apollon165
22	sv-benchmarks/c/loop-new/count_by_1_variant.yml	true	true	0.588580553	0.6037110351026058	50245632	apollon039
23	sv-benchmarks/c/loop-invariants/const.yml	true	true	0.588637151	0.6035583950579166	50298880	apollon153
24	sv-benchmarks/c/loop-acceleration/underapprox_2-2.yml	true	true	0.589682681	0.6050840150564909	50307072	apollon111
25	sv-benchmarks/c/loop-acceleration/simple_3-2.yml	true	true	0.590543336	0.6049118479713798	50245632	apollon117
26	sv-benchmarks/c/loop-acceleration/multivar_1-1.yml	true	true	0.591874841	0.6060917279683053	50376704	apollon139
27	sv-benchmarks/c/loops/count_up_down-2.yml	false	false	0.592054595	0.6068041929975152	49848320	apollon071
28	sv-benchmarks/c/loop-new/count_by_1_variant.yml	true	true	0.592194162	0.6070325179025531	50057216	apollon019
29	sv-benchmarks/c/loop-acceleration/simple_2-2.yml	false	false	0.592660843	0.6078380420804024	49721344	apollon063
30	sv-benchmarks/c/loops/terminator_02-1.yml	false	false	0.594200848	0.6100147040560842	50307072	apollon155
31	sv-benchmarks/c/loop-acceleration/overflow_1-1.yml	true	true	0.594433908	0.6102756569162011	50245632	apollon128
32	sv-benchmarks/c/loop-invariants/eq1.yml	true	true	0.594604824	0.6096496030222625	51023872	apollon042
33	sv-benchmarks/c/loop-crafted/simple_vardep_1.yml	true	true	0.59527614	0.610260457964614	50540544	apollon114
34	sv-benchmarks/c/loop-lit/css2003.yml	true	true	0.595798062	0.6110980459488928	50634752	apollon131
35	sv-benchmarks/c/loop-acceleration/simple_3-1.yml	false	false	0.598413335	0.6150303010363132	50180096	apollon081
36	sv-benchmarks/c/loop-crafted/simple_vardep_1.yml	true	true	0.599321105	0.6145250550471246	50876416	apollon123
37	sv-benchmarks/c/loop-simple/nested_1b.yml	false	false	0.600315856	0.6163950010668486	50057216	apollon044
38	sv-benchmarks/c/loops/for_infinite_loop_2.yml	true	true	0.600390962	0.6150720119476318	51036160	apollon031
39	sv-benchmarks/c/loop-lit/gsv2008.yml	true	true	0.601321087	0.6156301419250667	50311168	apollon032
40	sv-benchmarks/c/loops/count_up_down-1.yml	true	true	0.603275635	0.6182892459910363	50769920	apollon060
41	sv-benchmarks/c/loops-crafted-1/loopv1.yml	true	true	0.603413631	0.6190025019459426	50745344	apollon111
42	sv-benchmarks/c/loop-acceleration/multivar_1-1.yml	true	true	0.603631677	0.6194472240749747	51916800	apollon087
43	sv-benchmarks/c/loops/terminator_03-1.yml	false	false	0.60374627	0.6178746761288494	49922048	apollon151
44	sv-benchmarks/c/loop-new/count_by_1_variant.yml	true	true	0.604310742	0.6191798630170524	50237440	apollon051
45	sv-benchmarks/c/loop-acceleration/underapprox_1-1.yml	false	false	0.604576266	0.6201465979684144	50675712	apollon164
46	sv-benchmarks/c/loop-acceleration/simple_2-2.yml	false	false	0.604653536	0.6203102958388627	50970624	apollon139
47	sv-benchmarks/c/loops/count_up_down-2.yml	false	false	0.604894184	0.6197918199468404	50315264	apollon014
48	sv-benchmarks/c/loop-acceleration/multivar_1-2.yml	false	false	0.605974749	0.6210486160125583	50216960	apollon163
49	sv-benchmarks/c/loops/for_infinite_loop_1.yml	true	true	0.60679786	0.6223067140672356	51101696	apollon117
50	sv-benchmarks/c/loop-lit/hhk2008.yml	true	true	0.606876319	0.6218421049416065	51154944	apollon120
51	sv-benchmarks/c/loop-invariants/const.yml	true	true	0.608153548	0.6232721919659525	50569216	apollon036
52	sv-benchmarks/c/loops-crafted-1/sumt2.yml	true	true	0.60828406	0.6231607811059803	51298304	apollon045
53	sv-benchmarks/c/loop-industry-pattern/mod3.yml	true	true	0.608896451	0.6234777991194278	50892800	apollon067
54	sv-benchmarks/c/loop-lit/cggmp2005_variant.yml	true	true	0.609036144	0.6235138878691941	50700288	apollon134
55	sv-benchmarks/c/loop-lit/css2003.yml	true	true	0.610031996	0.6246460231486708	51097600	apollon046
56	sv-benchmarks/c/loop-acceleration/multivar_1-1.yml	true	true	0.610428234	0.6253122119233012	51027968	apollon017
57	sv-benchmarks/c/loops/terminator_02-2.yml	true	true	0.611125505	0.6273164679296315	50839552	apollon005
58	sv-benchmarks/c/loops/nec11.yml	false	false	0.611532426	0.6264425660483539	50335744	apollon095
59	sv-benchmarks/c/loops-crafted-1/sumt3.yml	true	true	0.612511078	0.6287019229494035	51961856	apollon063
60	sv-benchmarks/c/loop-acceleration/simple_2-1.yml	true	true	0.613024607	0.6271961219608784	51290112	apollon002
61	sv-benchmarks/c/loops/terminator_03-1.yml	false	false	0.616787288	0.6314842330757529	50376704	apollon075
62	sv-benchmarks/c/loop-crafted/simple_vardep_2.yml	true	true	0.61756412	0.6331272791139781	51163136	apollon145
63	sv-benchmarks/c/loops/terminator_02-1.yml	false	false	0.61768964	0.6329680110793561	52871168	apollon005
64	sv-benchmarks/c/loop-acceleration/multivar_1-2.yml	false	false	0.617865649	0.6331255801487714	51363840	apollon046
65	sv-benchmarks/c/loop-acceleration/underapprox_2-1.yml	false	false	0.61806611	0.6332063640002161	50700288	apollon007
66	sv-benchmarks/c/loop-acceleration/underapprox_2-1.yml	false	false	0.618075738	0.6330390980001539	51032064	apollon120
67	sv-benchmarks/c/loop-simple/nested_1b.yml	false	false	0.618360876	0.6332587169017643	50450432	apollon012
68	sv-benchmarks/c/loops/terminator_03-1.yml	false	false	0.618573234	0.6331532171461731	51613696	apollon100
69	sv-benchmarks/c/loop-acceleration/simple_3-1.yml	false	false	0.618591338	0.6334879591595381	51425280	apollon146
70	sv-benchmarks/c/loop-lit/bhmr2007.yml	true	true	0.619171392	0.6343951858580112	51273728	apollon127
71	sv-benchmarks/c/loop-simple/nested_2.yml	true	true	0.619319906	0.6347479810938239	52146176	apollon089
72	sv-benchmarks/c/loop-crafted/simple_vardep_2.yml	true	true	0.619481955	0.6339231838937849	51265536	apollon077
73	sv-benchmarks/c/loop-crafted/simple_vardep_1.yml	true	true	0.621133934	0.6363488819915801	51097600	apollon088
74	sv-benchmarks/c/loops/nec11.yml	false	false	0.621482019	0.6387654491700232	52801536	apollon162
